,id,author_url
19953,15335,Twocupsoftea
19954,15335,lyss090
19955,15335,ctjuggler
19956,9065,Tealizzy
19957,15335,danideskjob
19958,15335,Kikipotamus
19959,9065,amyoh2
19960,9065,awkwardsoul
19961,9065,LiberTEAS
19962,9065,shmiracles
19963,9065,larukucafe
19964,9065,fashion_piranha
19965,9065,joecool1979
19966,9065,oOTeaOo
19967,9065,jump62359
19968,3515,Silaena
19969,3515,fjellrev
19970,3515,mrawlins2
19971,3515,dinosara
19972,3515,cavocorax
19973,3515,amyoh2
19974,3515,teaequalsbliss
19975,3515,ashmanra
19976,3515,janefan
19977,3515,Littleelle
19979,55812,lynxiegrl
19980,55812,Starveling
19981,55812,skysamurai
19982,55812,yingru
19983,55812,tea-sipper
19984,55812,Haine
19985,55812,jtdrewry
19986,55812,TeaNTees
19987,55812,robyn_n
19988,55812,fjellrev
19991,77419,eastkyteaguy
19992,77419,ashmanra
19993,8291,kittenna
19994,8291,Silaena
19995,8291,janefan
19996,8291,Rarity
19997,8291,awkwardsoul
19998,8291,Mad_Alyss_14
19999,8291,ifjuly
20000,8291,gander
20001,8291,Sirentian
20002,54008,Kaylee
20003,8291,fjellrev
20004,54008,thecookielady
20005,54008,beelicious
20006,54008,Inkling
20007,54008,OMGsrsly
20008,54008,rachel12610
20009,54008,Silaena
20010,4827,amyoh2
20011,54008,kittenna
20012,54008,whatshesaid
20013,54008,Dustin2Dust
20014,4827,teaequalsbliss
20015,4827,JillDragon
20016,4827,SimplyJenW
20017,4827,gmathis
20018,4827,LiberTEAS
20019,4827,Ed_Fladung
20020,4827,Argentum
20021,4827,Atacdad
20022,4827,alexa_d
20027,42424,terri-harplady
20028,42424,brettpholmes
20029,25761,michellefeda
20030,25761,Tamm
20031,25761,shmiracles
20032,25761,kiaharii
20033,25761,ChasingIdeas
20034,25761,mycroftholmes
20035,25761,Juun
20036,25761,A2ShedsJackson
20038,45783,AllanK
20039,55812,Tobu
20040,55812,Rosehips
20043,4827,DamianVincze
20052,32413,KnitterMan
20053,32413,SoggyEnderman
20054,32413,greenteafairy
20056,32413,Lariel
20057,32413,Rellybob
20058,32413,Ukato
20059,32413,LiberTEAS
20060,32413,Dinahsaur
20061,32413,A-House
20062,54008,tea-sipper
20066,7777,abbisiler
20067,9065,ChaMei
20068,9065,drueyyy
20069,9065,morvaltur
20070,9065,Aya
20071,9065,CK
20072,43538,sirbrillig
20073,43538,10thousandthings
20074,9065,indigobloom
20075,9065,Lariel
20076,9065,ThainofBuckland
20077,9065,CameronB
20078,9065,roswellstrange
20084,8291,CameronB
20085,8291,MissB_Tea
20086,8291,whatshesaid
20087,8291,cathy-zheng
20088,8291,QueenOfTarts
20089,8291,rachel12610
20090,8291,cavocorax
20091,8291,jump62359
20092,8291,Myssy
20093,8291,kittyteaparty
20106,69105,rasseru
20107,3515,OMGsrsly
20108,3515,Tealizzy
20109,3515,kittenna
20110,3515,rachel12610
20111,3515,joonsusanna
20112,3515,JacquelineM
20113,3515,azzrian
20114,3515,aug3zimm
20115,3515,Aeoliana
20116,3515,chibibigos
20117,73416,Lariel
20119,69054,TeaExplorer
20120,58076,EAM
20121,54764,Anlina
20122,8291,TSBrookhouse
20123,8291,Jules1
20124,59341,JessLamarr
20141,9065,thecookielady
20142,9065,kittenna
20143,9065,SakuraSushi
20144,9065,rachel12610
20145,9065,Rosehips
20146,9065,skysamurai
20147,9065,Donkeytiara
20148,9065,Silaena
20149,9065,camytang
20150,9065,Beorhthraefn
20161,56728,Yang-chu
20164,40714,reputationsolutions4u
20167,9065,Jules1
20168,9065,tina
20169,9065,karykeion
20171,77471,eastkyteaguy
20173,79408,TastetheTea
20174,80854,eastkyteaguy
20175,79268,noxovis
20176,83214,mastressalita
20177,76978,TastetheTea
20178,78210,AllanK
20179,3515,teaplz
20180,3515,Maniac49
20181,3515,LiberTEAS
20182,3515,whatshesaid
20183,3515,Kwinter
20184,3515,Mercuryhime
20185,3515,amber
20186,3515,LFINCH
20187,3515,ashleyannie
20188,3515,takgoti
20191,82831,eastkyteaguy
20207,49851,Riimu
20211,52998,amyoh2
20212,49712,CannataImports
20213,39422,tperez
20214,43579,SoggyEnderman
20216,49072,Anlina
20246,73464,truckie442
20249,3515,Rosehips
20250,3515,erinhurley
20251,3515,JosieJade
20252,3515,kristinthomas
20253,3515,Cait
20254,3515,hesperjune
20255,3515,Rabs
20256,3515,lorimarantopittman
20257,3515,shmiracles
20258,3515,KittyLovesTea
20259,67998,hillel
20261,78147,Timesamyth
20262,61231,TeaNTees
20264,66654,AllanK
20266,43575,SoggyEnderman
20267,48119,SoggyEnderman
20269,46310,Anlina
20287,62970,SakuraSushi
20288,72323,Kayleigh_LoveForTea
20290,72056,Matu
20291,50949,AllanK
20292,78472,Lion
20293,71096,__Morgana__
20294,69988,AllanK
20295,51459,Stacii
20297,44764,arichard
20300,52541,AllanK
20301,56613,lucid
20302,16142,janefan
20303,16142,DonCram
20304,16142,MollyS
20305,44992,SoggyEnderman
20314,68038,pmunney
20315,68038,Ubacat
20316,68038,Haveteawilltravel
20322,71346,Matu
20323,71346,AllanK
20324,71346,BulangBest
20325,71346,jazz_27
20326,71346,Proust614
20333,57732,arbutus
20334,50962,CrowKettle
20335,57732,SoggyEnderman
20336,57732,Lion
20337,50962,tea-sipper
20338,50962,heathermartin
20339,50962,OMGsrsly
20340,49404,southwestender
20341,2864,Madmama
20342,49404,Mitten5
20343,49404,taipwnsu
20344,2864,kieblera5
20345,2864,Proust614
20346,2864,dragondrool
20347,55457,SoggyEnderman
20348,49404,awkwardsoul
20349,49404,sensiblyscript
20350,49404,tea-sipper
20351,55457,AllanK
20352,55457,cookies
20353,49404,beelicious
20354,49404,CameronB
20355,55457,CameronB
20356,54030,tea-sipper
20357,54030,LiberTEAS
20358,54030,kayburg
20359,54030,Zimaleah501
20360,54030,Exidy
20361,43980,cvasilevski
20362,43980,Ubacat
20364,78815,arbutus
20365,78815,sophiar727
20366,78815,maddyb
20367,78815,apieceofquiche
20368,78815,tamarindel
20369,45753,MissB_Tea
20370,45753,Silaena
20371,45753,OMGsrsly
20400,77438,meowster
20401,77438,Haveteawilltravel
20402,77438,McNally
20405,56507,Togo
20406,56507,thelastdodo
20409,26560,CrowKettle
20410,26560,emehi1015
20411,26560,candlelite
20412,26560,phofrat47
20413,26560,KittyLovesTea
20414,26560,Shoshan
20415,73293,roswellstrange
20416,73293,John_C
20417,73293,AllanK
20418,73293,eastkyteaguy
20419,73293,faybingler
20420,73293,Flightysprite
20421,70277,cowsdef
20422,70277,eastkyteaguy
20423,70277,mr-waffles
20424,70277,Zennenn
20425,70277,daylon-r-thomas
20426,70277,CaseyThomas
20427,70277,Proust614
20428,70277,jimmarks
20433,57959,amyoh2
20434,57959,TeaNTees
20435,57959,kieblera5
20436,49843,Starfevre
20437,49843,SoggyEnderman
20438,49843,carol-who
20441,7489,gmathis
20442,7489,LiberTEAS
20443,7489,Rheya
20444,7489,allasazhina
20445,7489,ravi-namboori
20450,76253,Arek
20451,76253,Dubalot
20452,76253,Haveteawilltravel
20453,76253,Inkay
20454,76253,dylan-conroy
20455,27267,hummer-hire
20456,27267,drdavidmorrowranchomirage
20457,21987,tina
20458,21987,Togezone
20459,21987,Scheherazade
20460,21987,tea-sipper
20461,21987,tehkella
20462,21987,Silaena
20463,21987,MissB_Tea
20464,49951,deliriumsfrogs
20465,49951,scribbles
20466,49951,cookies
20467,49951,Silaena
20468,49951,KiwiDelight
20469,49951,Myssy
20470,49951,CameronB
20481,41985,Silaena
20482,41985,cavocorax
20483,41985,greenteafairy
20484,41985,Ostdalost
20485,41985,Haveteawilltravel
20486,41985,Kaylee
20487,41985,adagio-breeze
20488,41985,RedFennekin
20489,41985,tea-sipper
20491,41985,Scheherazade
20506,11425,Silaena
20507,11425,dinosara
20508,11425,yyz
20509,11425,MissB_Tea
20510,11425,Lala1
20511,11425,ashmanra
20512,11425,Ysaurella
20513,11425,LFINCH
20514,11425,lorimarantopittman
20515,11425,joonsusanna
20516,23561,chasmargate
20517,23561,stallzee
20518,23561,awilsondc
20519,23561,Alexanderpon
20520,23561,boblajes
20521,8329,gmathis
20522,8329,Doulton
20523,8329,LaurenH
20524,8329,manjari
20525,8329,Brich33z
20526,8329,Chromalaya
20527,8329,Mkshrub
20528,30486,Veronica
20529,30486,cavocorax
20530,30486,rebeccalynn
20531,30486,Crocuta
20532,30486,Lupiressmoon
20533,30486,Starfish
20534,76111,roswellstrange
20535,76111,A2ShedsJackson
20536,76111,Silaena
20537,76111,rachel12610
20538,76111,evol-ving-ness
20539,76111,Exidy
20542,955,azzrian
20543,955,dinosara
20544,955,awkwardsoul
20545,955,ashmanra
20546,955,mrawlins2
20547,955,kittenna
20548,955,oOTeaOo
20549,955,Alphakitty
20551,955,LiberTEAS
20552,955,teaequalsbliss
20570,71878,Scheherazade
20571,71878,roswellstrange
20572,71878,boychik
20573,71878,Inkay
20574,28916,telepathboy
20575,71878,benmw
20576,71878,hawkband1
20577,71878,KiwiDelight
20578,71878,AllanK
20579,28916,Charissa
20580,28916,rosebudmelissa
20581,71878,awkwardsoul
20582,71878,emory
20593,76664,Matu
20594,76664,Dragoran
20595,76664,heychas
20596,41985,CameronB
20597,41985,nburriss
20598,41985,ifjuly
20599,41985,deliriumsfrogs
20600,41985,heathermartin
20605,36274,OMGsrsly
20606,36274,rachel12610
20607,36274,Silaena
20608,36274,CrowKettle
20609,36274,dinosara
20610,36274,fjellrev
20611,36274,Veronica
20612,36274,heathermartin
20613,36274,whatshesaid
20614,36274,keychange
20619,35183,NofarS
20620,35183,Courtney
20621,35183,Silaena
20622,28141,cavocorax
20623,28141,LiberTEAS
20624,28141,Silaena
20625,28141,joonsusanna
20626,28141,kittenna
20627,28141,roswellstrange
20628,28141,pandamanda
20629,28141,CHAroma
20630,28141,tigress_al
20631,28141,Aedon2
20635,36989,arbutus
20636,36989,tea-sipper
20637,36989,AllanK
20652,11425,moraiwe
20653,11425,__Morgana__
20654,11425,LiberTEAS
20655,11425,Doulton
20656,11425,shmiracles
20657,11425,shortsorceress
20658,11425,QueenOfTarts
20659,11425,Dustin2Dust
20660,11425,marinatvs
20661,11425,tea-sipper
20662,56309,SoggyEnderman
20663,56309,TheTeaShelf
20664,36274,Courtney
20670,71878,eric-honaker
20671,71878,Hoalatha
20672,71878,Zennenn
20673,71878,Haveteawilltravel
20676,71878,Rufus
20677,71878,teacheesey
20679,71878,GooseberrySpoon
20680,71878,Mlsoff2c
20681,71878,just-john
20684,955,JillDragon
20685,955,paradigmamnesia
20686,955,RumpusParable
20687,955,Shinobi_cha
20688,955,jennlea
20689,955,fjellrev
20690,955,kristenleahharnish
20691,955,Cofftea
20692,955,twing
20693,955,smitty1110
20700,14681,loloc18
20703,3035,lainiep
20704,3035,AmnesTea
20708,79929,southwestender
20709,79929,AllanK
20714,11425,Dexter
20715,11425,OMGsrsly
20716,11425,AllanK
20719,11425,CameronB
20720,11425,ambre-lila
20724,30369,LiberTEAS
20725,30369,darby
20726,30369,Kailee17
20748,78029,Pan
20749,78029,eastkyteaguy
20750,53278,SoggyEnderman
20751,53278,Mandyyyy
20755,73670,cowsdef
20756,73670,Matu
20761,16937,teaman
20762,16937,bizbee1
20766,955,alysha-r
20767,955,uncouthpalate
20768,955,KiwiDelight
20769,955,flowering
20770,955,inguna
20773,955,greenteafairy
20774,955,MelissaW
20775,955,unfeasible
20776,955,kaybee
20777,955,mocha0range
20786,41252,MissB_Tea
20787,41252,khamilton611
20788,78013,ni-zan
20789,78013,mylespickett3
20790,25934,khboyd
20791,25934,Oneironaut
20799,13737,happy-medium
20802,5017,teaequalsbliss
20803,5017,LiberTEAS
20804,5017,shirleykaiser
20805,5017,__Morgana__
20806,5017,limeno
20807,5017,little_lotte
20808,5017,cbravo227
20809,47471,LiberTEAS
20810,47471,Anlina
20811,74133,eastkyteaguy
20812,74133,kvdl
20813,66522,Jlvintagelove
20814,66522,HelloKoi
20815,66522,greenwooderica
20816,66522,chefhifrequency
20818,66522,Kcen
20819,66522,tubbytoad
20830,47102,davidpaul
20831,47102,tanluwils
20832,47102,willheikkinen
20833,47102,jinghongsong
20834,47102,davidgarniernovascotia
20835,47102,dignalove
20836,47102,rabbidanielgreer
20837,47102,Matu
20838,47102,tperez
20839,47102,aardvarkcheeselog
20840,6021,FDH
20841,6021,Scharp
20842,6021,escosan
20843,6021,pkmnnerdfighter
20844,6021,rand0m1s
20845,6021,Lariel
20846,6021,dragondrool
20847,6021,cookies
20855,49051,Starfevre
20856,49051,NatalieOgden
20857,49051,Kaylee
20858,49051,Hoalatha
20859,49051,Scheherazade
20860,49051,greenteafairy
20861,49051,whatshesaid
20862,49051,sundaysipping
20863,49051,Silaena
20864,49051,Inkling
20865,15230,LiberTEAS
20866,15230,elonwy
20867,15230,Shinobi_cha
20868,15230,MelissaW
20870,15230,mbishop
20871,15230,b22johansen
20872,15230,Haveteawilltravel
20876,15230,Matu
20877,15230,didigodot
20878,15230,Proust614
20885,955,nickmeyer
20886,955,spot52
20887,955,thexquietxlife
20889,955,missyweiner
20890,955,Magycmyste
20894,955,luckyme
20895,955,Dustin2Dust
20896,955,tea-sipper
20899,955,terri-harplady
20900,955,CameronB
20915,23507,ealexandergerster
20916,23507,TwoDog2
20917,23507,ThomasSmith
20918,23507,lucid
20919,23507,TeaTracks
20920,23507,Dignitea
20921,23507,jiang-luo
20922,55068,maddyb
20923,55068,fjellrev
20924,55068,Silaena
20925,55068,cavocorax
20926,55068,thelastdodo
20927,55068,Tealizzy
20928,55068,smallstar42
20929,55068,tippys-tea
20930,55068,BlackCatBytes
20931,55068,CameronB
20932,42051,whisperingpinestea
20933,42051,bonniejohnstone
20934,42051,NatalieOgden
20935,42051,Ostdalost
20936,42051,KatBender
20937,42051,toadman208
20938,42051,kmewrd
20939,42051,cavocorax
20940,42051,mj1851
20941,42051,Visa1379
20942,31688,pandamanda
20943,31688,KittyLovesTea
20944,31688,teashine
20945,31688,Roughage
20946,31688,Cody
20947,31688,otherwillsmith
20948,31688,sirbrillig
20949,31688,MegDonovan
20950,31688,Arek
20951,31688,hachachacha
20952,7584,idesofmarch
20953,7584,skysamurai
20954,7584,KittyLovesTea
20955,7584,rachel12610
20956,7584,fjellrev
20957,7584,shezza
20958,7584,deliriumsfrogs
20959,7584,heathermartin
20960,7584,OMGsrsly
20961,33263,shortsorceress
20962,33263,friends_call_me_lou
20963,33263,Zimaleah501
20964,49051,fjellrev
20965,49051,tea-sipper
20966,49051,QueenOfTarts
20967,49051,Tealizzy
20968,49051,owenjmayer
20969,49051,cavocorax
20970,49051,roswellstrange
20971,49051,CameronB
20972,49051,indigobloom
20973,49051,kittenna
20974,52963,Ubacat
20975,52963,ealexandergerster
20976,52963,maddyb
20977,52963,arnieadam
20978,22894,fjellrev
20979,52963,Kyla
20980,52963,thelastdodo
20981,52963,matthewstaff
20982,22894,OMGsrsly
20983,22894,heathermartin
20984,22894,ceylon-star
20985,22894,CrowKettle
20986,22894,indigobloom
21001,71839,rachel12610
21002,71839,greenteafairy
21003,71839,roswellstrange
21004,71839,arbutus
21005,71839,evol-ving-ness
21006,71839,Inkling
21007,71839,rosebudmelissa
21008,71839,apieceofquiche
21020,47102,andrewrcrumbie
21021,47102,dr-jim
21022,47102,Proust614
21023,47102,susan_taylor
21024,47102,Haveteawilltravel
21025,47102,kieblera5
21026,47102,jiang-luo
21027,47102,boychik
21028,47102,tea123
21029,47102,AllanK
21030,49051,heathermartin
21031,49051,tigress_al
21032,49051,rachel12610
21033,49051,Krystal
21034,49051,paradigmamnesia
21035,49051,Ostdalost
21037,75145,runawaytea
21038,75145,rasseru
21039,55068,rachel12610
21040,55068,Anlina
21041,31688,Scheherazade
21042,31688,Scancell
21043,31688,Kirkoneill1988
21044,31688,Haveteawilltravel
21045,31688,Dexter
21046,31688,Tealizzy
21047,31688,LiberTEAS
21048,31688,SoggyEnderman
21049,31688,Riimu
21050,31688,terri-harplady
21054,955,ochaneko
21055,955,juliebeth
21056,955,ArtTeaches37
21057,955,darkchan
21058,955,J_T
21059,42051,Veronica
21060,42051,Silaena
21061,42051,MissB_Tea
21071,15230,Anlina
21072,15230,Lion
21073,15230,amyoh2
21074,15230,cvasilevski
21075,45600,greenteafairy
21076,45600,mon-armoire-a-the
21084,78010,apefuzz
21088,78010,ni-zan
21089,78010,eastkyteaguy
21096,47102,Myssy
21097,47102,Sarsonator
21098,47102,awkwardsoul
21099,47102,Roughage
21100,47102,Cwyn
21104,67142,jeytas
21105,67142,Inkay
21106,67142,yingru
21107,67142,SoggyEnderman
21108,67142,curlygc
21109,30411,jennifer-stuart-beck
21110,30411,chaye
21111,30411,Sirio
21112,30411,Martin77
21113,30411,ian-buchanan
21114,30411,plummonk
21125,53030,MelissaW
21126,53030,eastkyteaguy
21127,53030,Rinmori
21128,53030,ccr
21129,53030,JK7ray
21130,31688,morvaltur
21131,31688,Aeoliana
21132,53030,Tealizzy
21133,53030,kaushik-iyer
21134,53030,beelicious
21135,31688,A-House
21136,53030,Dexter
21137,53030,nburriss
21138,389,knifeblood102
21139,389,Perettifreak
21140,389,ChelseaT
21141,389,shortsorceress
21142,389,croatiatravel
21143,389,arbutus
21144,389,Frankdang7
21145,389,feemia
21146,389,hawkband1
21147,389,gzink13
21163,2498,amyoh2
21164,2498,azzrian
21165,2498,Batrachoid
21166,2498,Shojikoto
21167,2498,jlchu
21168,2498,jennlea
21169,2498,sammy
21170,2498,yhsi_
21171,2498,SakuraSushi
21172,2498,yallabina
21178,151,Silaena
21179,151,evol-ving-ness
21180,151,random-carpe-diem
21181,151,cheri0627
21182,151,zackseufert
21183,151,teaclubformen
21193,45332,leth
21194,45332,Proust614
21195,45332,boychik
21196,45332,paradigmamnesia
21197,45332,dr-jim
21198,45332,Dignitea
21206,69884,Proust614
21207,69884,roswellstrange
21208,69884,Lariel
21209,55243,kristinalee
21210,55243,misslena1221
21211,55243,RedFennekin
21212,55243,jiang-luo
21213,55243,Dignitea
21214,55243,terri-harplady
21215,55243,Sarsonator
21216,22244,Starfish
21217,22244,telepathboy
21218,22244,ks6
21219,22244,Madmissy
21220,22244,michellefeda
21221,22244,KittyLovesTea
21222,22244,devvyleys
21223,22244,oeroe
21224,22244,Tea_is_wisdom
21225,22244,TreeGal
21226,67657,Zimaleah501
21227,67657,Exidy
21228,67657,Magycmyste
21229,2498,ElaineMHG
21230,2498,Alreot
21231,2046,Carolyn
21232,2046,teaequalsbliss
21233,2046,silvermage2000
21234,2046,azzrian
21235,2046,bluebelle
21236,2046,LiberTEAS
21237,2046,Shinobi_cha
21238,2046,ilchymis
21239,2046,Saroyan2
21240,2046,inguna
21241,76404,eastkyteaguy
21242,76404,daylon-r-thomas
21245,8361,The_Devotea
21246,8361,Emerald
21247,53030,terri-harplady
21248,53030,maddyb
21249,53030,Silaena
21250,53030,ks6
21251,53030,supermoon10
21253,77616,ashmanra
21254,77616,alibeebu
21258,79888,tperez
21259,79888,tanluwils
21260,47190,Haveteawilltravel
21261,47190,teajourneyman
21267,49538,CameronB
21268,49538,Veronica
21273,389,bluebelle
21274,389,juliebeth
21275,389,narisma
21276,389,jshrodgers1
21278,389,moraiwe
21279,389,owen
21280,389,slavingia
21281,389,KottolerEllo
21282,389,befloyd
21284,389,ellecee
21285,22244,Kcen
21287,22244,MelissaW
21288,22244,Ubacat
21289,22244,jekaterinaignatjeva
21291,2046,ZipRedAcrossBlue
21292,2046,CameronB
21293,2046,Pyroxy
21294,2046,jeweledthumb
21295,2046,kalmal
21297,2046,Teatiff
21298,2046,KiwiDelight
21299,2046,jennkay19
21300,2046,paradigmamnesia
21317,44296,tea_sommelier
21318,45737,tea-maiden
21320,389,tamarafox
21321,389,Eric
21322,389,laranth
21332,13545,__Morgana__
21345,82753,mastressalita
21353,73082,arbutus
21357,68021,IllBeMother221B
21360,72279,Caroltendie
21361,67821,pixel
21362,72902,AllanK
21364,69764,ctjuggler
21365,75571,onzils
21366,75913,Stoo
21368,72015,kvdl
21369,47164,mj1851
21370,47563,Metaphony
21381,78157,MelissaW
21382,77135,sophiar727
21384,78936,mrkipling
21386,78594,eastkyteaguy
21390,78056,luckyme
21407,72888,hughesca1092
21412,49197,Maks
21416,51229,Vwinsloe
21417,66052,JessLamarr
21418,60225,Lion
21434,78595,eastkyteaguy
21441,78374,roxy-king
21453,68737,insanearcane
21459,46029,amyoh2
21460,71209,Lion
21465,46930,Cwyn
21467,49085,Anlina
21476,80779,eastkyteaguy
21479,80806,eastkyteaguy
21482,81455,eastkyteaguy
21483,73318,pimpumpam
21491,13954,renate-christie
21492,26515,mrkipling
21495,18214,MButlerHallett
21499,69731,Hoalatha
21500,48204,NofarS
21501,54150,FFLunch
21503,54441,grace-anderson
21505,51264,AllanK
21507,57894,BigDaddy
21514,15378,Ysaurella
21516,15378,cteresa
21517,15378,LaFleurBleue
21518,15378,smith-magus
21519,15378,SilkRoad
21520,15378,binary0018
21521,15378,tanyaling
21524,77296,wildeherz
21525,81026,eastkyteaguy
21526,79812,AllanK
21527,77765,roxy-king
21529,81189,eastkyteaguy
21531,83010,Somalley
21532,75372,MelissaW
21533,82916,ArtzGirl8
21534,78624,horanyia
21535,46396,nontoxicrainbow
21536,46396,switterbeet
21537,46396,carouselcues
21538,46396,tanyasew
21539,46396,apieceofquiche
21540,46396,JillDragon
21541,46396,TheKesser
21542,46396,Emahleigh93
21543,46396,kittenna
21544,46396,Anlina
21545,6419,gmathis
21546,6419,hammaryn
21547,6419,JillDragon
21548,6419,jason
21549,6419,Shinobi_cha
21550,6419,TeaIsForTara
21551,6419,Cofftea
21552,6419,nomadinjeopardy
21553,6419,unfeasible
21554,6419,oOTeaOo
21555,73299,mahjongfan
21556,73509,Hoalatha
21557,21964,autumn-hearth
21558,21964,azzrian
21559,21964,tunes-and-tea
21560,21964,michellefeda
21561,21964,jump62359
21562,21964,knifeblood102
21563,21964,bluebelle
21564,21964,sreoch
21565,21964,kalmal
21566,21964,justnord
21567,68791,Lexieluna
21568,68791,Scheherazade
21569,68791,CrowKettle
21570,68791,kittenna
21571,68791,Dustin2Dust
21572,68791,evol-ving-ness
21573,68791,hawkband1
21574,68791,OMGsrsly
21575,68791,JK7ray
21576,68791,rachel12610
21616,31666,ashmanra
21617,31666,teaqueen
21618,31666,Scheherazade
21619,31666,shannonpixie
21620,31666,unpermanent
21621,31666,EllyCrazy
21622,31666,mrsendova
21623,31666,DanaBea
21624,31666,Rarity
21625,31666,musicmajor
21636,54406,Anlina
21637,54406,yyz
21643,7501,Shinobi_cha
21644,7501,Scharp
21645,7501,jeffbrown
21646,7501,ChrisLovesTea
21647,7501,krasiviye_slova
21648,7501,DrunkenMaster
21649,7501,Taroline
21650,7501,amyoh2
21651,7501,shera-pop
21652,43757,boychik
21653,43757,AllanK
21654,43757,cookies
21670,6419,MelissaW
21671,6419,kaybee
21672,6419,Franko
21673,6419,Jude
21674,6419,Rellybob
21675,6419,juliebeth
21676,6419,ZipRedAcrossBlue
21693,68791,fjellrev
21694,68791,Inkling
21695,68791,roswellstrange
21696,68791,WoolenWeddings
21697,68791,Dexter
21698,68791,Teatiff
21699,68791,Silaena
21700,68791,tea-sipper
21706,19504,physiognomy
21707,19504,JohnGrebe
21708,21964,leafyq
21709,21964,Saroyan2
21710,21964,JohnGrebe
21711,21964,SoggyEnderman
21712,21964,Haveteawilltravel
21713,21964,HarlingtoxAD
21714,21964,kieblera5
21715,21964,polamex
21716,21964,LauraMa3
21717,21964,rbolton240
21730,56343,SakuraSushi
21731,56343,Sirentian
21732,63583,Matu
21733,63583,amyoh2
21758,47897,roswellstrange
21759,47897,Inkling
21778,21964,zaithat
21779,21964,Zimaleah501
21780,21964,dagdardash
21781,10649,chasmargate
21782,10649,cyndi17
21795,43158,sirbrillig
21796,43158,AllanK
21797,29994,JohnGrebe
21798,29994,AllanK
21809,42218,LiberTEAS
21810,42218,jump62359
21818,24381,roxy-king
21819,24381,hapatite
21838,77862,Crator
21839,77862,Typicalteadrunk
21847,31934,cvasilevski
21848,31934,Myssy
21849,31934,SoggyEnderman
21850,31934,TheTeaFairy
21851,31934,Anlina
21852,31934,boychik
21853,31934,gmathis
21854,31934,Dexter
21858,23798,petitedancer11
21859,23798,Scharp
21860,23798,Somalley
21861,23798,seungd
21862,23798,AwesomeAssam
21863,26911,DriukasLT
21878,38193,memily
21882,38193,lf14
21883,38193,releasethedachshunds
21884,38193,alexanderson
21885,38193,emily0339
21886,38193,ajbaker
21887,38193,MissB_Tea
21888,38193,roswellstrange
21889,38193,marinatvs
21890,38193,rachel12610
21891,55077,Dexter
21892,55077,dr-jim
21893,55077,Ubacat
21894,55077,Silaena
21895,55077,AllanK
21896,6045,wombatgirl
21897,6045,muiriddin
21898,6045,jjshapiro
21899,6045,hawkband1
21900,6045,poziomka
21903,35926,delucis
21904,35926,pedrologorono2013
21905,73322,eastkyteaguy
21906,73322,daylon-r-thomas
21907,73322,Inkay
21908,73322,Haveteawilltravel
21909,73322,awkwardsoul
21910,73322,Rufus
21911,73322,SoggyEnderman
21912,73322,boychik
21919,74562,sqt
21920,74562,AllanK
21921,74562,J23456
21922,49838,soniaz
21923,49838,bakkan
21924,49838,Alreot
21925,34086,Silaena
21926,34086,cavocorax
21927,34086,dinosara
21928,34086,indigobloom
21929,34086,kittenna
21930,34086,LiberTEAS
21931,34086,fjellrev
21932,34086,Mercuryhime
21933,34086,azzrian
21934,34086,terri-harplady
21935,34343,Veronica
21936,34343,her_nerdiness
21937,34343,Haveteawilltravel
21938,34343,michaeljpuglisi
21939,34343,corvuslunar
21949,74928,mastressalita
21950,74928,Rosehips
21951,74928,tea-sipper
21960,24005,nomadinjeopardy
21961,24005,lauriegilbert
21962,24005,crayonpuppy
21963,38193,sarcastic-cupcakes
21964,38193,blehhhhhhhhhhhhhhhh
21965,38193,andreastephens
21966,38193,jonoerik
21972,74434,chefhifrequency
21973,74434,Matu
21974,74434,Haveteawilltravel
21975,74434,zcodiatechnologies
21976,74434,avanderhook
21977,34440,SimplyJenW
21978,34440,KittyLovesTea
21979,34440,tea-slinger
21980,34440,MissB_Tea
21983,34440,tea-sipper
21984,34440,Courtney
21985,34440,jessiwrites
21993,34440,Starfevre
21994,34440,Lariel
21995,34440,Kelci
21999,17115,teaequalsbliss
22006,17115,LiberTEAS
22007,17115,JacquelineM
22008,17115,NatureDancer
22009,40255,rachel12610
22010,17115,tamarafox
22011,17115,misslena1221
22012,17115,joecool1979
22013,40255,QueenOfTarts
22014,40255,ifjuly
22015,40255,silentrequiem
22016,40255,juliebeth
22017,17115,amyoh2
22018,17115,michelleszetela
22019,40255,Flowery
22020,40255,bluebelle
22021,40255,Miradwyn
22022,40255,Arshness
22023,40255,paradigmamnesia
22024,72878,sqt
22025,72878,Rinmori
22026,72878,GooseberrySpoon
22027,72878,ccr
22028,72878,TheTeaHobbit
22029,22659,bonniejohnstone
22030,22659,thedjbooth
22031,22659,autumn-hearth
22032,22659,dinosara
22033,22659,inguna
22034,22659,candlelite
22035,22659,amacon1
22036,22659,cavocorax
22037,34086,austen-kenzie
22038,34086,rachel12610
22039,34086,Ysaurella
22040,34086,TeaRanasaurus
22048,40128,yyz
22049,40128,ifjuly
22050,40128,Silaena
22051,40128,Dexter
22052,40128,tea-sipper
22053,40128,scribbles
22054,40128,rachel12610
22055,40128,CameronB
22056,40128,terri-harplady
22057,40128,Dignitea
22058,2529,LiberTEAS
22059,2529,feralanima
22060,2529,Saroyan2
22061,2529,javan
22062,2529,RumpusParable
22063,2529,khsheehan
22064,2529,QuillGator
22065,2529,tamarafox
22066,2529,Catachankid
22067,2529,Frankdang7
22090,40255,EveGrimm
22099,40255,roswellstrange
22110,34440,kbat21
