,id,label,recommendation
1778,33996,13,0.45756337361078453
1779,4411,13,0.6821041143396153
1780,37285,13,1.0331647670057997
1781,34927,13,0.40222711415335344
1782,33358,13,0.7723308627411358
1783,2634,13,2.0676860917133197
1784,36454,13,1.8466638740914303
1785,17278,13,2.409231114732496
1786,20680,13,0.2813297372105567
1787,34005,11,0.3454842345616512
1788,13247,13,0.31340698588610394
1789,70652,13,0.2901479751042202
1790,23745,13,0.4008204940190823
1791,64263,2,0.19391622907757838
1792,71952,3,0.3454842345616512
1793,16003,13,0.4649749913701769
1794,39603,3,1.2872923363494706
1795,39751,0,1.0538159049927878
1796,34426,13,1.2025877180564293
1797,24076,13,1.2900012261894076
1798,13251,13,0.30268221249341676
1799,11934,13,0.9145767694242652
1800,55584,13,0.541663726110468
1801,32985,13,0.5198113354628551
1802,31568,13,1.1542635658797156
1803,75713,11,0.46447507600542404
1804,34534,13,0.35942509208511886
1805,49235,2,0.9424381032395265
1806,41070,1,3.8391096490481638
1807,21018,13,1.7802800210334768
1808,4345,13,2.15331446262399
1809,42267,11,2.1356819323791907
1810,15975,0,5.768719632048617
1811,25657,13,4.548381507786077
1812,80527,13,0.19391622907757838
1813,10261,13,1.1493594160291412
1814,68922,11,1.318563897300541
1815,75227,11,1.732372427183549
1816,78427,11,0.1906030734442834
1817,3785,13,1.4827704906024155
1818,47420,11,4.669922411713285
1819,25803,13,0.5490753438698602
1820,19157,13,0.3654300897102401
1821,55917,13,0.5081798573006495
1822,30632,13,0.21386208422616726
1823,70059,13,0.33335284103469287
1824,51952,13,0.38868910049212396
1825,2582,13,0.9773246466410885
1826,40887,13,0.5755300575508504
1827,37293,13,0.4528435978432184
1828,37730,13,0.3654300897102401
1829,63660,13,0.18178483555061997
1830,39273,13,1.0147095011884126
1831,70438,11,0.4778916913899376
1832,57854,13,0.308687210118538
1833,77202,11,0.005551199150392261
1834,6645,13,0.308687210118538
1835,48945,13,0.21245546409189625
1836,80091,13,0.18919645331001234
1837,71720,11,0.09296470728337058
1838,76794,13,0.21245546409189625
1839,69954,13,0.03762844782593955
1840,17705,11,0.8032029132135312
1841,9273,13,0.8264619239954151
1842,53840,13,0.24453271276744348
1843,54586,13,1.184934194420992
1844,74301,13,1.3615673412998945
1845,64433,13,1.2649360847945779
1846,20057,13,3.2871031889484508
1847,30443,3,8.781825331410538
1848,29387,13,0.03762844782593955
1849,27825,13,0.3319462209004218
1850,31080,13,0.005551199150392261
1851,57794,13,0.005551199150392261
1852,16663,13,0.5067732371663786
1853,774,13,1.4450838092378944
1854,73612,13,0.06970569650148678
1855,48461,13,2.237109042763949
1856,73046,11,0.005551199150392261
1857,70206,13,0.24453271276744348
1858,38627,13,0.005551199150392261
1859,28849,13,0.12504195595891787
1860,19348,13,0.12504195595891787
1861,70483,13,0.03762844782593955
1862,75786,0,0.14830096674080173
1863,69385,13,0.18037821541634896
1864,82127,13,0.12504195595891787
1865,74193,13,0.03762844782593955
1866,6264,13,3.553942090838236
1867,66900,11,1.9358835128373546
1868,29222,1,3.4948858863427446
1869,50902,11,1.4218077506079
1870,56489,11,0.20293588890236097
1871,42683,13,0.49725366197684323
1872,9579,13,2.700937069469555
1873,66319,13,0.3559105145207049
1874,55156,13,1.032664851641047
1875,2374,13,3.656480661307196
1876,75062,13,0.09296470728337058
1877,54989,13,0.18919645331001234
1878,65772,13,0.005551199150392261
1879,65082,13,0.03762844782593955
1880,33820,13,-0.02652604952515497
1881,24603,13,0.8010910102408608
1882,21402,13,0.18037821541634896
1883,53846,11,0.22478827954997366
1884,68037,11,0.41725177160325716
1885,38829,11,2.246619461190428
1886,72528,13,0.9921518277024004
1887,32078,13,1.1317058923937036
1888,39308,13,0.34568565649277044
1889,24044,13,0.20293588890236097
1890,36868,13,0.7217944027056741
1891,29927,13,0.3545038943864338
1892,40725,13,0.386581143061981
1893,28327,13,0.34568565649277044
1894,70954,13,0.21034750666175323
1895,76184,13,0.11411576063511147
1896,35072,13,0.2656837661191843
1897,44691,13,0.3210200255766154
1898,79865,13,0.017884014608469723
1899,56285,13,0.27450200401284774
1900,51661,11,0.6065195607574343
1901,46714,13,0.6808989161364634
1902,76307,13,0.5846671701098216
1903,12312,13,0.1571192046344651
1904,25071,13,0.10529752274144805
1905,10657,13,0.4986602821111143
1906,22626,13,0.5628147794622087
1907,6697,13,2.303677269904911
1908,55565,11,0.4542502179774896
1909,35030,13,0.536041191115911
1910,69046,13,0.19271103087442643
1911,37639,13,0.6523362450253302
1912,18869,13,4.037518496303839
1913,30755,13,0.13737477141699528
1914,77806,13,0.178270257986206
1915,39440,13,0.049961263284016955
1916,38961,13,2.2227896681524446
1917,43200,13,0.15852582476873617
1918,3029,13,0.21386208422616726
1919,55328,13,0.23712109500805112
1920,55781,11,0.33335284103469287
1921,2369,13,0.2780165815772617
1922,23670,13,0.38868910049212396
1923,36146,13,1.1842289115825926
1924,45765,13,0.2459393329017145
1925,38950,13,0.310093830252809
1926,40707,13,0.26919834368359835
1927,3314,13,1.0326609060985197
1928,65305,11,6.864914190809579
1929,21547,13,5.304501251627391
1930,80493,13,1.5044385071670199
1931,58558,3,0.21386208422616726
1932,51014,11,3.718725289775703
1933,4613,13,2.8072092994411233
1934,46371,13,0.062294078742094416
1935,67041,13,-0.03885886498323243
1936,72757,13,0.11270914050084041
1937,83181,13,-0.03885886498323243
1938,51760,13,0.025295632367862086
1939,48813,13,0.04855464314974589
1940,12932,13,0.9248016274521997
1941,21485,0,1.2681317876936842
1942,38473,13,0.805310870643674
1943,25951,13,1.7048168657280116
1944,22638,0,1.1870421518511347
1945,42908,11,0.2459393329017145
1946,62030,3,1.7617578338672697
1947,9667,13,3.602366647901027
1948,37380,11,8.707638853358535
1949,70547,13,0.15852582476873617
1950,11144,13,-0.07093611365877966
1951,13962,13,0.08063189182529318
1952,17433,13,-0.0067816163076851455
1953,28288,13,5.471542078588446
1954,81981,13,0.34287241622422826
1955,69285,13,0.31961340544234434
1956,42279,13,-0.07093611365877966
1957,69347,13,-0.0067816163076851455
1958,78283,13,-0.03885886498323243
1959,80093,13,0.01647739447419866
1960,71270,13,0.01647739447419866
1961,67382,13,-0.03885886498323243
1962,66930,13,-0.03885886498323243
1963,69814,13,-0.07093611365877966
1964,69268,13,0.2875361567667971
1965,54055,13,0.04855464314974589
1966,52845,13,-0.07093611365877966
1967,45662,13,0.23219989730936602
1968,53759,13,-0.03885886498323243
1969,72173,13,-0.07093611365877966
1970,75064,13,-0.0067816163076851455
1971,63925,13,-0.03885886498323243
1972,53849,13,-0.0067816163076851455
1973,51595,13,-0.0067816163076851455
1974,32090,13,0.34287241622422826
1975,52878,13,0.01647739447419866
1976,41802,3,0.05737288104340932
1977,79372,13,0.025295632367862086
1978,82940,13,-0.07093611365877966
1979,71215,13,-0.07093611365877966
1980,70541,13,-0.07093611365877966
1981,76626,13,0.08063189182529318
1982,71429,1,-0.03885886498323243
1983,56616,13,-0.07093611365877966
1984,44351,13,0.310795167548681
1985,70027,13,-0.0067816163076851455
1986,46511,0,0.025295632367862086
1987,37426,13,-0.07093611365877966
1988,37361,13,-0.07093611365877966
1989,20333,13,0.025295632367862086
1990,82484,13,-0.07093611365877966
1991,58810,13,0.2233816594157026
1992,76963,13,-0.03885886498323243
1993,71211,13,-0.07093611365877966
1994,2854,13,-0.0067816163076851455
1995,67223,11,0.025295632367862086
1996,70360,13,-0.07093611365877966
1997,68199,13,0.08063189182529318
1998,51404,13,-0.0067816163076851455
1999,49841,13,-0.07093611365877966
2000,48696,11,0.36050889201155506
2001,68454,13,-0.03885886498323243
2002,31122,13,-0.0067816163076851455
2003,20853,13,-0.07093611365877966
2004,78803,11,4.352795057562
2005,30853,13,7.636426120314509
2006,5094,11,2.8272765528664277
2007,69532,13,1.871023732647861
2008,74439,11,2.439595970914048
2009,71636,13,1.5335010936429054
2010,18776,13,6.342481457019123
2011,27245,13,5.645458444542356
2012,5862,13,12.322507944016625
2013,27623,11,14.611325866029041
2014,78532,13,1.6667312860437797
2015,26684,3,28.113158239639695
2016,22608,13,-0.07093611365877966
2017,28226,13,0.13596815128272427
2018,42846,13,-0.07093611365877966
2019,39800,13,0.01647739447419866
2020,48786,13,-0.03885886498323243
2021,50053,13,-0.03885886498323243
2022,44258,13,-0.0067816163076851455
2023,44246,13,0.04855464314974589
2024,44311,13,-0.03885886498323243
2025,51525,13,-0.07093611365877966
2026,46456,13,0.01647739447419866
2027,46177,0,0.04855464314974589
2028,47384,13,-0.03885886498323243
2029,47389,0,-0.03885886498323243
2030,45732,13,-0.03885886498323243
2031,45617,13,-0.03885886498323243
2032,54175,13,-0.03885886498323243
2033,54170,13,-0.07093611365877966
2034,61930,13,0.01647739447419866
2035,62349,13,0.13596815128272427
2036,73644,13,-0.07093611365877966
2037,73194,13,-0.03885886498323243
2038,66637,13,-0.03885886498323243
2039,63607,0,-0.03885886498323243
2040,63443,13,-0.07093611365877966
2041,66396,13,-0.07093611365877966
2042,66288,13,-0.03885886498323243
2043,66315,13,-0.07093611365877966
2044,69915,13,-0.03885886498323243
2045,69732,13,0.01647739447419866
2046,69713,13,-0.07093611365877966
2047,69871,13,-0.0067816163076851455
2048,69631,13,-0.07093611365877966
2049,69592,13,-0.07093611365877966
2050,69302,13,0.2875361567667971
2051,69059,13,-0.03885886498323243
2052,69047,13,-0.07093611365877966
2053,56063,13,-0.0067816163076851455
2054,71275,13,-0.0067816163076851455
2055,70861,13,-0.03885886498323243
2056,68335,13,-0.03885886498323243
2057,68152,13,-0.07093611365877966
2058,82936,13,-0.03885886498323243
2059,82056,13,-0.07093611365877966
2060,56412,13,-0.0067816163076851455
2061,67921,13,-0.03885886498323243
2062,56380,13,0.12152737839450384
2063,67262,13,-0.07093611365877966
2064,64427,13,0.01647739447419866
2065,78295,13,-0.07093611365877966
2066,77595,13,0.04855464314974589
2067,80877,1,-0.07093611365877966
2068,80872,1,-0.03885886498323243
2069,80543,0,-0.07093611365877966
2070,79015,13,-0.03885886498323243
2071,80954,13,-0.0067816163076851455
2072,74356,13,-0.07093611365877966
2073,73733,2,-0.03885886498323243
2074,75688,5,-0.03885886498323243
2075,75094,0,0.04855464314974589
2076,75099,13,0.04855464314974589
2077,78884,0,-0.03885886498323243
2078,78853,13,-0.07093611365877966
2079,78707,13,-0.07093611365877966
2080,83496,13,-0.03885886498323243
2081,77139,13,-0.07093611365877966
2082,83338,13,-0.07093611365877966
2083,77127,1,0.01647739447419866
2084,77021,13,0.13596815128272427
2085,76826,13,-0.03885886498323243
2086,76150,1,-0.07093611365877966
2087,20285,13,-0.03885886498323243
2088,37944,13,-0.0067816163076851455
2089,32158,13,0.27871791887313374
2090,38668,13,-0.03885886498323243
2091,45795,13,-0.03885886498323243
2092,45733,1,-0.03885886498323243
2093,42253,13,0.04855464314974589
2094,45764,13,0.01647739447419866
2095,47018,13,-0.07093611365877966
2096,46623,13,-0.03885886498323243
2097,48061,13,-0.07093611365877966
2098,56968,13,-0.0067816163076851455
2099,44367,13,-0.07093611365877966
2100,44362,13,-0.03885886498323243
2101,39318,13,-0.0067816163076851455
2102,55542,13,-0.07093611365877966
2103,63350,13,-0.07093611365877966
2104,54126,13,-0.03885886498323243
2105,56451,13,0.2875361567667971
2106,52738,1,-0.07093611365877966
2107,55799,13,-0.07093611365877966
2108,50030,13,-0.03885886498323243
2109,50388,13,-0.03885886498323243
2110,66397,13,-0.07093611365877966
2111,66025,13,0.2001226486338188
2112,66532,13,0.01647739447419866
2113,65584,13,-0.03885886498323243
2114,70007,13,-0.07093611365877966
2115,69853,13,-0.07093611365877966
2116,69567,13,-0.07093611365877966
2117,72596,11,-0.0067816163076851455
2118,57808,13,-0.07093611365877966
2119,72027,1,-0.07093611365877966
2120,73044,13,-0.03885886498323243
2121,71613,11,-0.0067816163076851455
2122,75401,13,-0.0067816163076851455
2123,75103,1,-0.07093611365877966
2124,75057,13,-0.07093611365877966
2125,80087,13,-0.07093611365877966
2126,82689,13,-0.03885886498323243
2127,81977,1,-0.07093611365877966
2128,81903,13,-0.07093611365877966
2129,67535,13,-0.03885886498323243
2130,67504,13,-0.07093611365877966
2131,68773,13,-0.03885886498323243
2132,76531,13,-0.03885886498323243
2133,76226,13,-0.03885886498323243
2134,68026,13,-0.07093611365877966
2135,76726,13,-0.07093611365877966
2136,82937,1,0.04855464314974589
2137,70588,13,-0.0067816163076851455
2138,70348,13,-0.03885886498323243
2139,70393,1,-0.03885886498323243
2140,70615,13,-0.07093611365877966
2141,81744,13,0.04855464314974589
2142,81737,10,-0.07093611365877966
2143,77546,0,0.10389090260717702
2144,79345,13,-0.03885886498323243
2145,81725,13,-0.07093611365877966
2146,78955,1,-0.0067816163076851455
2147,78823,13,-0.03885886498323243
2148,78753,11,-0.03885886498323243
2149,78708,13,-0.03885886498323243
2150,79249,13,-0.07093611365877966
2151,8563,13,-0.03885886498323243
2152,78094,11,-0.07093611365877966
2153,77591,13,-0.07093611365877966
2154,80551,13,-0.03885886498323243
2155,4206,13,0.2001226486338188
2156,29719,13,-0.07093611365877966
2157,31738,13,0.2233816594157026
2158,35956,13,-0.07093611365877966
2159,35932,13,0.2410181352030294
2160,45145,13,-0.0067816163076851455
2161,46220,13,-0.03885886498323243
2162,46080,13,-0.07093611365877966
2163,47381,13,-0.03885886498323243
2164,47230,13,-0.03885886498323243
2165,47177,13,-0.07093611365877966
2166,48935,13,-0.03885886498323243
2167,35153,13,-0.0067816163076851455
2168,41009,13,0.2001226486338188
2169,45479,13,-0.07093611365877966
2170,45405,13,0.13596815128272427
2171,65186,13,0.01647739447419866
2172,58352,0,0.08063189182529318
2173,57993,13,-0.07093611365877966
2174,56318,13,-0.07093611365877966
2175,55118,13,0.33724988122967114
2176,69277,13,-0.07093611365877966
2177,50029,13,-0.03885886498323243
2178,65434,13,0.08063189182529318
2179,66831,13,-0.07093611365877966
2180,66350,13,-0.03885886498323243
2181,66165,13,-0.0067816163076851455
2182,56584,11,-0.07093611365877966
2183,53009,13,-0.07093611365877966
2184,72174,13,-0.03885886498323243
2185,71532,13,-0.07093611365877966
2186,74240,13,-0.03885886498323243
2187,74079,13,0.04855464314974589
2188,69955,13,-0.07093611365877966
2189,69931,13,-0.03885886498323243
2190,69335,0,-0.07093611365877966
2191,82558,13,-0.03885886498323243
2192,72799,13,0.025295632367862086
2193,81985,13,-0.03885886498323243
2194,72922,13,-0.07093611365877966
2195,71289,13,-0.07093611365877966
2196,77124,13,-0.07093611365877966
2197,76443,13,-0.03885886498323243
2198,76121,13,-0.07093611365877966
2199,76335,13,-0.03885886498323243
2200,76049,13,0.310795167548681
2201,78507,0,-0.03885886498323243
2202,78432,13,-0.07093611365877966
2203,80228,13,0.04855464314974589
2204,75248,13,-0.03885886498323243
2205,75091,0,0.04855464314974589
2206,68786,13,-0.07093611365877966
2207,77193,13,-0.03885886498323243
2208,81764,13,-0.07093611365877966
2209,80867,13,-0.03885886498323243
2210,81428,13,0.04855464314974589
2211,78824,13,-0.03885886498323243
2212,35642,13,0.04855464314974589
2213,31032,13,0.05737288104340932
2214,34182,13,0.04855464314974589
2215,46194,0,0.04855464314974589
2216,53459,13,0.01647739447419866
2217,52292,13,-0.03885886498323243
2218,46865,13,-0.03885886498323243
2219,46810,13,-0.03885886498323243
2220,42577,13,-0.0067816163076851455
2221,42382,13,-0.07093611365877966
2222,48847,13,0.025295632367862086
2223,44174,13,-0.07093611365877966
2224,48936,11,-0.03885886498323243
2225,49059,13,-0.03885886498323243
2226,69280,13,-0.07093611365877966
2227,50032,13,-0.03885886498323243
2228,49989,13,0.05737288104340932
2229,47022,13,-0.07093611365877966
2230,46916,13,-0.07093611365877966
2231,57836,13,-0.07093611365877966
2232,57064,1,-0.07093611365877966
2233,62811,13,-0.03885886498323243
2234,61298,13,0.04855464314974589
2235,59534,13,0.01647739447419866
2236,56915,13,-0.03885886498323243
2237,68472,13,-0.07093611365877966
2238,68446,13,-0.07093611365877966
2239,68270,13,-0.07093611365877966
2240,55051,13,-0.07093611365877966
2241,64603,13,-0.07093611365877966
2242,64261,13,-0.0067816163076851455
2243,69297,13,0.2875361567667971
2244,79587,0,0.04855464314974589
2245,66205,13,-0.07093611365877966
2246,78685,1,0.04855464314974589
2247,80229,13,0.04855464314974589
2248,66166,13,-0.07093611365877966
2249,70698,13,-0.03885886498323243
2250,70530,13,-0.03885886498323243
2251,77790,13,0.16804539995827156
2252,79359,13,-0.07093611365877966
2253,79277,1,-0.03885886498323243
2254,79188,13,0.04855464314974589
2255,72207,1,0.01647739447419866
2256,71778,13,-0.07093611365877966
2257,71735,13,-0.03885886498323243
2258,71691,13,0.01647739447419866
2259,73635,13,0.04855464314974589
2260,73577,13,-0.03885886498323243
2261,72384,13,-0.0067816163076851455
2262,74330,13,0.04855464314974589
2263,74258,2,0.01647739447419866
2264,74239,11,0.01647739447419866
2265,77980,13,-0.03885886498323243
2266,82080,13,-0.07093611365877966
2267,83266,0,0.04855464314974589
2268,82819,13,0.04855464314974589
2269,77137,13,-0.07093611365877966
2270,77125,0,0.01647739447419866
2271,77101,0,0.01647739447419866
2272,77000,13,-0.03885886498323243
2273,76660,13,0.08063189182529318
2274,75869,13,-0.03885886498323243
2275,75410,13,-0.07093611365877966
2276,75249,13,-0.03885886498323243
2277,80882,13,0.01647739447419866
2278,3128,13,-0.07093611365877966
2279,27657,13,-0.07093611365877966
2280,40077,13,0.10389090260717702
2281,47578,13,0.13596815128272427
2282,47559,11,0.04855464314974589
2283,51581,0,-0.0067816163076851455
2284,51396,13,0.04855464314974589
2285,51339,13,0.01647739447419866
2286,48300,13,-0.03885886498323243
2287,47592,11,-0.03885886498323243
2288,50800,13,0.05737288104340932
2289,50463,13,-0.07093611365877966
2290,47023,0,0.01647739447419866
2291,57159,13,-0.03885886498323243
2292,56788,3,-0.03885886498323243
2293,53796,13,-0.03885886498323243
2294,52907,13,-0.07093611365877966
2295,52464,13,0.04855464314974589
2296,43886,13,-0.0067816163076851455
2297,52875,13,-0.07093611365877966
2298,44581,13,-0.07093611365877966
2299,45697,13,-0.03885886498323243
2300,70454,13,0.04855464314974589
2301,70719,1,-0.07093611365877966
2302,45577,13,-0.07093611365877966
2303,65854,13,-0.07093611365877966
2304,61220,13,-0.0067816163076851455
2305,68598,13,-0.07093611365877966
2306,62228,13,0.04855464314974589
2307,61066,13,-0.03885886498323243
2308,68815,13,-0.07093611365877966
2309,78763,13,-0.07093611365877966
2310,73364,13,-0.03885886498323243
2311,61092,13,-0.07093611365877966
2312,79913,1,-0.07093611365877966
2313,81672,11,-0.07093611365877966
2314,73131,13,0.01647739447419866
2315,77520,13,0.04855464314974589
2316,83104,13,-0.03885886498323243
2317,82202,13,-0.07093611365877966
2318,77993,13,-0.03885886498323243
2319,81071,13,-0.03885886498323243
2320,77981,11,-0.03885886498323243
2321,78294,13,-0.07093611365877966
2322,71767,13,-0.0067816163076851455
2323,64422,13,0.17085864022681374
2324,25764,13,0.85572593240242
2325,79866,13,0.13878139155126645
2326,12638,13,3.7407024120835954
2327,15949,13,0.4563581754076326
2328,30807,13,0.2903493970353393
2329,15567,13,0.13878139155126645
2330,71598,13,0.10670414287571922
2331,53014,13,0.2903493970353393
2332,22631,13,0.47399465119495937
2333,46992,13,0.31360840781722316
2334,9710,13,1.4207239506814637
2335,73169,11,0.8180261487323158
2336,36963,3,0.4186583917375283
2337,83495,13,-0.03885886498323243
2338,46571,3,0.6100380838643757
2339,45516,13,0.06088745860782335
2340,81588,13,-0.03885886498323243
2341,47119,13,0.18037821541634896
2342,78480,13,0.03762844782593955
2343,72386,13,0.005551199150392261
2344,61005,13,0.18037821541634896
2345,70857,13,0.18037821541634896
2346,31532,13,0.7806452397275191
2347,41820,13,0.06088745860782335
2348,6785,13,2.263483120631572
2349,37950,11,1.0661487204508653
2350,39025,13,1.3632757882513626
2351,83337,13,-0.07093611365877966
2352,75625,13,-0.07093611365877966
2353,20905,11,0.22127370198555962
2354,77122,13,0.03762844782593955
2355,76636,13,0.005551199150392261
2356,40232,13,0.06088745860782335
2357,16404,13,0.03762844782593955
2358,64387,13,0.03762844782593955
2359,47390,13,0.21245546409189625
2360,34592,13,0.1571192046344651
2361,58977,13,0.12504195595891787
2362,19203,13,0.06088745860782335
2363,58357,13,0.36402346957596904
2364,48693,13,0.18919645331001234
2365,45909,13,0.03762844782593955
2366,31395,13,0.35520523168230567
2367,23830,13,0.09296470728337058
2368,77138,13,-0.07093611365877966
2369,76926,13,-0.03885886498323243
2370,76192,11,0.2233816594157026
2371,4688,1,0.22127370198555962
2372,59368,3,0.09296470728337058
2373,45007,13,-0.02652604952515497
2374,44319,13,0.18037821541634896
2375,47988,13,0.005551199150392261
2376,81670,13,-0.02652604952515497
2377,75212,13,0.12504195595891787
2378,73817,13,0.03762844782593955
2379,73785,11,1.472928095205045
2380,81653,11,0.06088745860782335
2381,33609,13,2.0707046994555083
2382,27577,13,3.5179546996621274
2383,65278,13,0.5751475949202862
2384,14713,13,1.3072381914980595
2385,79718,11,0.3559105145207049
2386,48387,11,0.9713196490159672
2387,79716,3,-0.02652604952515497
2388,42922,13,0.1338601938525813
2389,32079,13,0.8010910102408608
2390,71351,13,-0.03885886498323243
2391,56512,0,-0.03885886498323243
2392,76223,13,0.3386565013639422
2393,51910,13,0.34427903635849927
2394,47189,13,0.08203851195956424
2395,16423,13,0.1461930093106587
2396,54934,13,-0.07093611365877966
2397,67614,1,0.4958470418425721
2398,42076,13,0.3210200255766154
2399,76334,1,0.2889427769010682
2400,73796,13,0.3210200255766154
2401,67261,13,0.04855464314974589
2402,70113,13,-0.03885886498323243
2403,69750,13,-0.07093611365877966
2404,69820,13,0.01647739447419866
2405,45933,13,0.25686552822552094
2406,9355,11,1.2124130656056888
2407,49100,13,0.19271103087442643
2408,54610,0,0.10529752274144805
2409,53799,13,0.22478827954997366
2410,17581,13,0.1461930093106587
2411,71764,13,0.25686552822552094
2412,41875,13,0.25686552822552094
2413,58551,13,0.04855464314974589
2414,44649,13,0.9075476142954371
2415,39188,13,0.2780165815772617
2416,40540,13,0.4207663491676712
2417,73287,13,0.18178483555061997
2418,75007,3,0.09437132741764165
2419,49373,13,0.2459393329017145
2420,68764,13,0.4295845870613347
2421,67376,13,0.21386208422616726
2422,6244,13,0.47610260862510234
2423,45486,11,1.1461506108244512
2424,71586,13,0.9054396568652942
2425,56475,11,0.25827214835979206
2426,49347,13,0.9198804297535146
2427,74236,11,0.51489013776417
2428,37929,13,0.47399465119495937
2429,19580,13,0.29916763492900267
2430,27323,1,17.943155037894286
2431,55878,13,0.3545038943864338
2432,32185,13,0.25827214835979206
2433,3194,13,0.29916763492900267
2434,38749,13,0.13878139155126645
2435,55872,13,0.7813505225659183
2436,29550,10,1.241677074012694
2437,50685,13,0.13878139155126645
2438,14445,13,3.5549492004938323
2439,10690,13,1.1472344107508874
2440,76579,11,0.8906164213465095
2441,1143,13,1.2081932052028757
2442,48681,11,1.8440560012965346
2443,28688,13,2.5003606223610078
2444,37124,13,3.341721063261899
2445,42528,13,0.9371344429102773
2446,66504,13,0.5663293570266229
2447,13224,13,0.466583033435567
2448,68833,11,1.2600148870958925
2449,32983,13,2.849305426511995
2450,45544,13,0.6481203301650441
2451,80101,11,0.33475946116896393
2452,37069,11,0.3115004503870802
2453,55585,11,0.6146364613552259
2454,17026,13,0.7418616561309788
2455,66383,13,0.01647739447419866
2456,64045,13,0.14478638917638764
2457,39573,13,0.2875361567667971
2458,47549,13,0.14478638917638764
2459,72292,11,0.16804539995827156
2460,32023,13,3.883456125216532
2461,1009,13,7.574906502397036
2462,17279,13,2.1278300416777745
2463,9138,13,1.7037966537668319
2464,4105,13,4.154514887509131
2465,29679,13,5.71173606933474
2466,5939,13,3.956424914918763
2467,40650,3,1.4087735978539506
2468,25536,13,1.2131144029015608
2469,17591,13,5.993709190323562
2470,39140,13,1.783416081509854
2471,70650,13,0.19130441074015536
2472,34751,13,-0.03885886498323243
2473,72433,3,0.04855464314974589
2474,33585,11,-0.0067816163076851455
2475,19744,13,-0.0067816163076851455
2476,32520,13,0.11270914050084041
2477,78649,13,-0.03885886498323243
2478,82412,13,-0.03885886498323243
2479,69232,8,-0.03885886498323243
2480,46317,13,-0.07093611365877966
2481,50180,13,0.05737288104340932
2482,75545,13,-0.07093611365877966
2483,75521,13,-0.07093611365877966
2484,75987,13,-0.03885886498323243
2485,75780,13,-0.03885886498323243
2486,45606,13,-0.07093611365877966
2487,82696,13,0.04855464314974589
2488,71719,13,-0.03885886498323243
2489,51510,11,0.0894501297189566
2490,53693,13,-0.03885886498323243
2491,80088,13,-0.03885886498323243
2492,81587,13,-0.03885886498323243
2493,83216,13,-0.03885886498323243
2494,82263,13,-0.03885886498323243
2495,49681,13,-0.03885886498323243
2496,49174,13,-0.07093611365877966
2497,45862,13,-0.03885886498323243
2498,46740,13,-0.07093611365877966
2499,65579,13,-0.03885886498323243
2500,83508,13,-0.03885886498323243
2501,75752,13,-0.03885886498323243
2502,73016,13,0.13596815128272427
2503,49310,13,-0.0067816163076851455
2504,77866,13,0.20293588890236097
2505,61410,3,0.40632557627945076
2506,68399,11,0.1571192046344651
2507,11844,13,0.6400034295672528
2508,67822,13,0.2780165815772617
2509,32398,13,0.6364888520028386
2510,80043,11,0.2903493970353393
2511,55469,11,0.26919834368359835
2512,69049,11,0.459553878306739
2513,48111,13,0.2459393329017145
2514,54199,13,0.21245546409189625
2515,41456,13,0.21386208422616726
2516,46971,3,0.18178483555061997
2517,48092,13,0.308687210118538
2518,63169,11,0.4207663491676712
2519,50558,13,0.20293588890236097
2520,35880,3,0.25827214835979206
2521,29620,13,0.6385968094329816
2522,17240,13,0.32242664571088653
2523,22705,13,0.47610260862510234
2524,17972,13,0.40843353370959373
2525,53571,11,0.16945202009254257
2526,48920,11,0.2670903862534555
2527,3801,13,0.465176413301296
2528,71627,3,0.03762844782593955
2529,48513,13,0.12504195595891787
2530,28844,13,0.308687210118538
2531,47925,0,0.4419174025194122
2532,32445,13,0.45073564041307557
2533,13927,13,0.4849208465187657
2534,46513,1,0.9628838737528682
2535,47345,13,0.30127559235914564
2536,39753,13,0.25686552822552094
2537,29487,13,0.178270257986206
2538,25757,13,0.2459393329017145
2539,56530,13,0.09437132741764165
2540,48462,3,0.2889427769010682
2541,33730,13,0.38868910049212396
2542,12823,13,0.1571192046344651
2543,64532,13,0.1571192046344651
2544,24911,13,0.08203851195956424
2545,77666,13,0.16945202009254257
2546,50744,13,0.049961263284016955
2547,67023,13,0.12504195595891787
2548,70237,13,0.06970569650148678
2549,74332,13,0.1461930093106587
2550,79779,13,0.16593744252812853
2551,78752,13,0.1571192046344651
2552,46812,13,0.1571192046344651
2553,28598,13,0.08203851195956424
2554,13791,13,0.005551199150392261
2555,56310,13,0.12504195595891787
2556,43608,13,0.16593744252812853
2557,49954,11,0.017884014608469723
2558,76864,11,0.03762844782593955
2559,72122,3,0.005551199150392261
2560,49397,13,0.10178294517703401
2561,27987,13,0.06088745860782335
2562,49141,13,0.06970569650148678
2563,46509,0,0.40491895614517975
2564,34655,13,0.03762844782593955
2565,79453,11,-0.02652604952515497
2566,78471,3,0.06088745860782335
2567,66793,13,0.1571192046344651
2568,28851,13,0.09296470728337058
2569,71608,13,0.005551199150392261
2570,73863,3,-0.02652604952515497
2571,43011,0,1.0189254160486985
2572,14628,13,0.696044971863083
2573,2021,13,0.9191790924576427
2574,72521,13,0.3559105145207049
2575,64049,13,0.4877340867873079
2576,62233,11,1.0228224562436767
2577,33456,13,1.6382355362814665
2578,73795,3,0.47680789146350167
2579,30493,13,0.46798965356983824
2580,32938,13,1.3118365689889098
2581,30896,13,0.880391563318575
2582,41299,13,1.3202723442520088
2583,36936,13,1.691077430135663
